username,handle,tweet_text,time
John Kinder,@johnjk5kinder,Santa couldn’t wait any longer to give my little guy his #Homedepot tool set!  #HappyHolidays,2017-11-30T23:23:07.000Z
Tina Scott Ghalili,@THDTinaScott,What's in your #HomeDepot Bucket? #ProudHomeDepotMom #AdalineValentina #THDJobs #THDCareers,2017-11-28T01:42:42.000Z
KC (Kimmie),@Krazeekitten,"Good morning Have a wonderful day, stay warm!#0933 #orangelife #HomeDepot #howellhomedepot @CoreyLiliston @vignola_m @CristianDepot @flapper64",2017-11-18T11:44:50.000Z
Steve Ward - BEHR,@BEHR_REP_STEVE,"#HappyBirthday #BEHR 's own @ScottRud1 ! Today we celebrate YOU! #ThankYou for your #servantleadership , positive influence & the passion you bring to the #OhioValley #Midwest & #Central #HomeDepot regions every day.  We appreciate all you do for our great company.  #Masco #Kilz",2017-11-14T17:11:01.000Z
E Hialeah Home Depot,@THD6378,#PreBlackFriday decorations are getting everyone in the Holiday Spirit!  #HomeDepot #HolidaySeason @MejutoAllen @VegaMapvega,2017-11-01T21:00:07.000Z
Bob Lonsberry,@BobLonsberry,Thank goodness we won't have to endure a Barack Obama lecture tomorrow on America's intolerance of Islam. #Manhattan #HomeDepot,2017-11-01T02:25:47.000Z
Jesus is NOT a Republican,@rainyoldlady,Wonder if they’ll have to start background checks and vetting for truck rentals. You know-like the close eye the country keeps on gun sales. #HomeDepot,2017-11-01T00:35:51.000Z
Brooke Singman,@BrookeSingman,#breaking-- the Truck that slammed into crowd was a rented #HomeDepot truck. driver intentionally drove into a bike lane southbound #NYC,2017-10-31T21:02:21.000Z
Charleen Hilton,@CharleenHilton,KDs help our HDI biz grow! TY! Cheryl @4639 Kim Irene & Priyali @4601 4 Quality Leads Building Relationships =  #partnership #homedepot,2017-10-31T00:19:57.000Z
The Home Depot,@HomeDepot,“Not Your Average Internship”: #HomeDepot climbs 2018 @vaultcareers rating: http://thd.co/2y8UHIl #THDinternship,2017-10-27T20:14:38.000Z
The Home Depot,@HomeDepot,#HomeDepot honored as a Top Innovator in Diversity & Inclusion by @onmogul: http://thd.co/2y6qw4O #diversity,2017-10-26T18:00:07.000Z
Janelle Bishop,@JanelleBishop15,Cheesecake Factory with a great group of ladies! #D248 #leaders #HomeDepot,2017-10-17T23:48:51.000Z
E Hialeah Home Depot,@THD6378,#PreBlackFriday decorations are getting everyone in the Holiday Spirit!  #HomeDepot #HolidaySeason @MejutoAllen @VegaMapvega,2017-11-01T21:00:07.000Z
Bob Lonsberry,@BobLonsberry,Thank goodness we won't have to endure a Barack Obama lecture tomorrow on America's intolerance of Islam. #Manhattan #HomeDepot,2017-11-01T02:25:47.000Z
Jesus is NOT a Republican,@rainyoldlady,Wonder if they’ll have to start background checks and vetting for truck rentals. You know-like the close eye the country keeps on gun sales. #HomeDepot,2017-11-01T00:35:51.000Z
Brooke Singman,@BrookeSingman,#breaking-- the Truck that slammed into crowd was a rented #HomeDepot truck. driver intentionally drove into a bike lane southbound #NYC,2017-10-31T21:02:21.000Z
Charleen Hilton,@CharleenHilton,KDs help our HDI biz grow! TY! Cheryl @4639 Kim Irene & Priyali @4601 4 Quality Leads Building Relationships =  #partnership #homedepot,2017-10-31T00:19:57.000Z
The Home Depot,@HomeDepot,“Not Your Average Internship”: #HomeDepot climbs 2018 @vaultcareers rating: http://thd.co/2y8UHIl #THDinternship,2017-10-27T20:14:38.000Z
The Home Depot,@HomeDepot,#HomeDepot honored as a Top Innovator in Diversity & Inclusion by @onmogul: http://thd.co/2y6qw4O #diversity,2017-10-26T18:00:07.000Z
Janelle Bishop,@JanelleBishop15,Cheesecake Factory with a great group of ladies! #D248 #leaders #HomeDepot,2017-10-17T23:48:51.000Z
Charleen Hilton,@CharleenHilton,KDs help our HDI biz grow! TY! Cheryl @4639 Kim Irene & Priyali @4601 4 Quality Leads Building Relationships =  #partnership #homedepot,2017-10-31T00:19:57.000Z
KAPRICE,@ladykap67,Had so much fun today...thank you for our day  @JiwalH @Miss_T_Holland @BelloMobello #dhappreciation #D285 #funtimes #HomeDepot #store1225,2017-09-30T01:38:36.000Z
The Home Depot,@HomeDepot,#HomeDepot volunteers in ATL rolled up their sleeves to help communities impacted by recent hurricanes: http://thd.co/2fEE92U @TeamDepot,2017-09-29T19:00:24.000Z
J.J. Strothers,@JJstrothers01,Hey Giles what's in that gem bag?!?!? #hdu #asmtraining #HomeDepot,2017-09-26T22:50:36.000Z
1251Peter Home Depot,@PeterSM1251,Today we recognized Brianna for all she does and using gloves when helping at the #1251 #HomeDepot!  Thanks#NJMSafety @ChantelPassere1,2017-09-26T00:35:46.000Z
Julia Valledor,@ValledorHDPR,Driving MRO as a team! #oneteamonedream #pro #homedepot #proreferral #behr #barnett @jrieves @kahuna20kahuna @SamanthaHDPR @Tiffany_THD,2017-09-25T00:46:11.000Z
Joe Gutierrez,@JoeGu212,There are just no words my mind can come up with to caption this photo. #respect #tunnel2towers #HomeDepot #D35 #1202,2017-09-24T21:15:14.000Z
Ð𝖎𝖝𝖔𝖓,@The_Dixon_Cider,Falcons players take a knee while #HomeDepot owner Arthur Blank locks arms:#NFL #Trump #NFLTrump #Protest #TheResistance #Atlanta #Falcons,2017-09-24T19:33:08.000Z
Tini,@Strawtini,I can't stop laughing at this video! #homedepot is that scary!  sorry Cruzy! @KarlAndersonWWE,2017-09-23T14:51:37.000Z
KAPRICE,@ladykap67,Had so much fun today...thank you for our day  @JiwalH @Miss_T_Holland @BelloMobello #dhappreciation #D285 #funtimes #HomeDepot #store1225,2017-09-30T01:38:36.000Z
The Home Depot,@HomeDepot,#HomeDepot volunteers in ATL rolled up their sleeves to help communities impacted by recent hurricanes: http://thd.co/2fEE92U @TeamDepot,2017-09-29T19:00:24.000Z
J.J. Strothers,@JJstrothers01,Hey Giles what's in that gem bag?!?!? #hdu #asmtraining #HomeDepot,2017-09-26T22:50:36.000Z
1251Peter Home Depot,@PeterSM1251,Today we recognized Brianna for all she does and using gloves when helping at the #1251 #HomeDepot!  Thanks#NJMSafety @ChantelPassere1,2017-09-26T00:35:46.000Z
Julia Valledor,@ValledorHDPR,Driving MRO as a team! #oneteamonedream #pro #homedepot #proreferral #behr #barnett @jrieves @kahuna20kahuna @SamanthaHDPR @Tiffany_THD,2017-09-25T00:46:11.000Z
Joe Gutierrez,@JoeGu212,There are just no words my mind can come up with to caption this photo. #respect #tunnel2towers #HomeDepot #D35 #1202,2017-09-24T21:15:14.000Z
Ð𝖎𝖝𝖔𝖓,@The_Dixon_Cider,Falcons players take a knee while #HomeDepot owner Arthur Blank locks arms:#NFL #Trump #NFLTrump #Protest #TheResistance #Atlanta #Falcons,2017-09-24T19:33:08.000Z
Tini,@Strawtini,I can't stop laughing at this video! #homedepot is that scary!  sorry Cruzy! @KarlAndersonWWE,2017-09-23T14:51:37.000Z
J.J. Strothers,@JJstrothers01,Hey Giles what's in that gem bag?!?!? #hdu #asmtraining #HomeDepot,2017-09-26T22:50:36.000Z
Julia Valledor,@ValledorHDPR,Driving MRO as a team! #oneteamonedream #pro #homedepot #proreferral #behr #barnett @jrieves @kahuna20kahuna @SamanthaHDPR @Tiffany_THD,2017-09-25T00:46:11.000Z
Ð𝖎𝖝𝖔𝖓,@The_Dixon_Cider,Falcons players take a knee while #HomeDepot owner Arthur Blank locks arms:#NFL #Trump #NFLTrump #Protest #TheResistance #Atlanta #Falcons,2017-09-24T19:33:08.000Z
Tini,@Strawtini,I can't stop laughing at this video! #homedepot is that scary!  sorry Cruzy! @KarlAndersonWWE,2017-09-23T14:51:37.000Z
1251Peter Home Depot,@PeterSM1251,Today we recognized Brianna for all she does and using gloves when helping at the #1251 #HomeDepot!  Thanks#NJMSafety @ChantelPassere1,2017-09-26T00:35:46.000Z
Tamra Judge,@TamraBarney,Putting my Mexi-man to work  new shower door in Sophia's bathroom. #sexybeast #homedepot @ The… https://instagram.com/p/BYt-KllFoaK/,2017-09-06T23:38:48.000Z
The Home Depot,@HomeDepot,Need something from Home Depot? Just ask the Google Assistant and shop with your voice. http://thd.co/2x9VXu2 #homedepot @googleexpress,2017-09-06T12:00:04.000Z
"<div aria-label=""📺"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f4fa.svg"");'></div><img alt=""📺"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f4fa.svg""/></div>",@FSMMedia,Get ready for Fall gardinng with these new Touchscreen Gardening Gloves from @DigzGloves  Find them at #HomeDepot and #GetYourDigzOn AD,2017-09-05T20:08:36.000Z
Charlene Davis,@xcvitkauskas8,#givingback #hurricanerelief #homedepot #district96 #district115 #district165 team work and dedication.,2017-09-04T20:18:23.000Z
The Home Depot,@HomeDepot,#HomeDepot cofounder Arthur Blank is a man on a mission. Tune in to NBC today at 2PM ET to hear his story: http://thd.co/2gpvKga,2017-09-02T14:32:56.000Z
RNR Kentucky,@RNRKentucky,Investment Firm Launches #MAGA Fund#ATT #HomeDepot #Exxon #Altria #MarathonPetroleum #RedNationRisinghttp://truepundit.com/investment-firm-launches-maga-fund-to-support-trump-and-republicans/…,2017-09-02T08:19:14.000Z
KendricLucas,@KendricLucas,Awesome job Western Division Install team! #HomeDepot #services @THDPatti @HDI_Andrew @Nate_Binion @SHAMWOW99,2017-08-09T00:18:36.000Z
KendricLucas,@KendricLucas,Homer Awards for Mike and Ryan from the HDE Seattle branch! Thank you for the CSC support! #Services #HomeDepot #westernQBR @THDPatti,2017-08-08T18:46:55.000Z
Tamra Judge,@TamraBarney,Putting my Mexi-man to work  new shower door in Sophia's bathroom. #sexybeast #homedepot @ The… https://instagram.com/p/BYt-KllFoaK/,2017-09-06T23:38:48.000Z
The Home Depot,@HomeDepot,Need something from Home Depot? Just ask the Google Assistant and shop with your voice. http://thd.co/2x9VXu2 #homedepot @googleexpress,2017-09-06T12:00:04.000Z
"<div aria-label=""📺"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f4fa.svg"");'></div><img alt=""📺"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f4fa.svg""/></div>",@FSMMedia,Get ready for Fall gardinng with these new Touchscreen Gardening Gloves from @DigzGloves  Find them at #HomeDepot and #GetYourDigzOn AD,2017-09-05T20:08:36.000Z
Charlene Davis,@xcvitkauskas8,#givingback #hurricanerelief #homedepot #district96 #district115 #district165 team work and dedication.,2017-09-04T20:18:23.000Z
RNR Kentucky,@RNRKentucky,Investment Firm Launches #MAGA Fund#ATT #HomeDepot #Exxon #Altria #MarathonPetroleum #RedNationRisinghttp://truepundit.com/investment-firm-launches-maga-fund-to-support-trump-and-republicans/…,2017-09-02T08:19:14.000Z
KendricLucas,@KendricLucas,Awesome job Western Division Install team! #HomeDepot #services @THDPatti @HDI_Andrew @Nate_Binion @SHAMWOW99,2017-08-09T00:18:36.000Z
KendricLucas,@KendricLucas,Homer Awards for Mike and Ryan from the HDE Seattle branch! Thank you for the CSC support! #Services #HomeDepot #westernQBR @THDPatti,2017-08-08T18:46:55.000Z
"<div aria-label=""📺"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f4fa.svg"");'></div><img alt=""📺"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f4fa.svg""/></div>",@FSMMedia,Get ready for Fall gardinng with these new Touchscreen Gardening Gloves from @DigzGloves  Find them at #HomeDepot and #GetYourDigzOn AD,2017-09-05T20:08:36.000Z
KendricLucas,@KendricLucas,Awesome job Western Division Install team! #HomeDepot #services @THDPatti @HDI_Andrew @Nate_Binion @SHAMWOW99,2017-08-09T00:18:36.000Z
KendricLucas,@KendricLucas,Homer Awards for Mike and Ryan from the HDE Seattle branch! Thank you for the CSC support! #Services #HomeDepot #westernQBR @THDPatti,2017-08-08T18:46:55.000Z
Tanisha M,@TanishaTHD,Celebrating 4 years at The Home Depot with my new Sr Mgr @tampa_hde #HomeDepot,2017-07-21T14:42:30.000Z
Kyle Basehore,@TurfWindFire,New from #HomeDepot the cordless hose. Why did we just install a new irrigation system,2017-07-20T20:08:41.000Z
Lee Jackson  ,@Stonewall_77,"#HomeDepot fires Texan #Vet for trying to stop shoplifter. The worker says ""I need to work. Is this political correctness or just insanity?",2017-07-17T19:05:09.000Z
"<div aria-label=""🇺🇸"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f1fa-1f1f8.svg"");'></div><img alt=""🇺🇸"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f1fa-1f1f8.svg""/></div>",@THETRUMPBUREAU,THESE R FRUSTRATING TIMES 4 HONEST PEOPLE@kwilli1046 70YR old FIRED FROM #HOMEDEPOT for confronting shoplifters,2017-07-17T16:55:23.000Z
"<div aria-label=""🐄"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f404.svg"");'></div><img alt=""🐄"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f404.svg""/></div>",@mollyday15,#RehireVeteran! He was fired from #HomeDepot after confronting shoplifters http://via.fox6now.com/2or7Z  .@HomeDepot #2ndChance,2017-07-17T03:40:36.000Z
Ian,@IanMckenzie327,Stopped by the Buford #homedepot and looked who we ran into? #DaboSwinney. Had to grab a selfie! @Steph_Morejon @rcrossm545 #letsdothis,2017-07-16T22:19:53.000Z
Algonkian Elementary,@ALG_LCPS,Thank you #homedepot and #tonypregent for the donation to paint our sensory room!,2017-07-11T19:23:54.000Z
steakshapiro,@steakshapiro,"Chik-Fil-A is crushing, I mean crushing competition.  Atlanta corporate rocks #Coke #UPS #Turner #HomeDepot #etc..http://nrn.com/quick-service/chick-fil-hottest-big-chain-country…",2017-07-09T21:23:02.000Z
Tanisha M,@TanishaTHD,Celebrating 4 years at The Home Depot with my new Sr Mgr @tampa_hde #HomeDepot,2017-07-21T14:42:30.000Z
Kyle Basehore,@TurfWindFire,New from #HomeDepot the cordless hose. Why did we just install a new irrigation system,2017-07-20T20:08:41.000Z
Lee Jackson  ,@Stonewall_77,"#HomeDepot fires Texan #Vet for trying to stop shoplifter. The worker says ""I need to work. Is this political correctness or just insanity?",2017-07-17T19:05:09.000Z
"<div aria-label=""🇺🇸"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f1fa-1f1f8.svg"");'></div><img alt=""🇺🇸"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f1fa-1f1f8.svg""/></div>",@THETRUMPBUREAU,THESE R FRUSTRATING TIMES 4 HONEST PEOPLE@kwilli1046 70YR old FIRED FROM #HOMEDEPOT for confronting shoplifters,2017-07-17T16:55:23.000Z
"<div aria-label=""🐄"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f404.svg"");'></div><img alt=""🐄"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f404.svg""/></div>",@mollyday15,#RehireVeteran! He was fired from #HomeDepot after confronting shoplifters http://via.fox6now.com/2or7Z  .@HomeDepot #2ndChance,2017-07-17T03:40:36.000Z
Ian,@IanMckenzie327,Stopped by the Buford #homedepot and looked who we ran into? #DaboSwinney. Had to grab a selfie! @Steph_Morejon @rcrossm545 #letsdothis,2017-07-16T22:19:53.000Z
Algonkian Elementary,@ALG_LCPS,Thank you #homedepot and #tonypregent for the donation to paint our sensory room!,2017-07-11T19:23:54.000Z
steakshapiro,@steakshapiro,"Chik-Fil-A is crushing, I mean crushing competition.  Atlanta corporate rocks #Coke #UPS #Turner #HomeDepot #etc..http://nrn.com/quick-service/chick-fil-hottest-big-chain-country…",2017-07-09T21:23:02.000Z
Kyle Basehore,@TurfWindFire,New from #HomeDepot the cordless hose. Why did we just install a new irrigation system,2017-07-20T20:08:41.000Z
Ian,@IanMckenzie327,Stopped by the Buford #homedepot and looked who we ran into? #DaboSwinney. Had to grab a selfie! @Steph_Morejon @rcrossm545 #letsdothis,2017-07-16T22:19:53.000Z
Algonkian Elementary,@ALG_LCPS,Thank you #homedepot and #tonypregent for the donation to paint our sensory room!,2017-07-11T19:23:54.000Z
KAPRICE,@ladykap67,FES @Ashley_FES_1225  afternoon huddle with her headcashiers ....keep it up #store1225 #teamworkmakesthedreamwork #HomeDepot,2017-07-05T17:25:55.000Z
Esain,@Esain_Ortiz,"BIG THANK YOU to @CelinaTXparks for allowing us to participate in Splash & Blast, we had an awesome time #homedepot #celina @HomeDepot",2017-07-02T00:44:19.000Z
Paige Nelson Ⓥ,@DolphinPaige,#Boycott #HomeDepot For Sponsoring Shark Killing!!!,2017-06-20T17:55:08.000Z
"<div aria-label=""🔶"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f536.svg"");'></div><img alt=""🔶"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f536.svg""/></div>",@Errol_6177DH,Congratulations to Ellen on her retirement! It's been a pleasure working along side you. Good luck on your next journey! #HomeDepot #6177,2017-06-16T21:56:57.000Z
PRBM,@punkrockbgmouth,Training #homedepot #shinsukenakamura #wwefanart #moneyinthebankladdermatch,2017-06-14T11:26:28.000Z
Katie Underwood,@Katie_DEM_D88,We honor their memory by giving back in their name. #OrlandoStrong #49 #HomeDepot,2017-06-13T10:48:35.000Z
Jennifer Baur,@jenniferbaur,Proud moment.  Mike and I received our very first Homer Award today.  19 years of partnership with #HomeDepot.  Thanks @BordelonAaron,2017-06-13T00:24:02.000Z
E Hialeah Home Depot,@THD6378,National Donut Day!  #VOA #easthialeah #homedepot #yum #happyassociates #welovetocelebrate @MejutoAllen @HD_Juan_Naranjo @VegaMapvega,2017-06-02T21:06:57.000Z
Jeff Lewis,@JLJeffLewis,Introducing Jeff Lewis Wilshire tile.  Available online and in 34 locations. http://bit.ly/JL_Tile #homedepot #20bucks #pretty,2017-05-24T16:59:45.000Z
Karima-Catherine,@karimacatherine,"Politics aside, @HomeDepot response was pure perfection. And the #HomeDepot employee statement hat is pretty accurate for some groups.",2017-05-23T16:36:07.000Z
Paige Nelson Ⓥ,@DolphinPaige,#Boycott #HomeDepot For Sponsoring Shark Killing!!!,2017-06-20T17:55:08.000Z
Jennifer Baur,@jenniferbaur,Proud moment.  Mike and I received our very first Homer Award today.  19 years of partnership with #HomeDepot.  Thanks @BordelonAaron,2017-06-13T00:24:02.000Z
Karima-Catherine,@karimacatherine,"Politics aside, @HomeDepot response was pure perfection. And the #HomeDepot employee statement hat is pretty accurate for some groups.",2017-05-23T16:36:07.000Z
E Hialeah Home Depot,@THD6378,National Donut Day!  #VOA #easthialeah #homedepot #yum #happyassociates #welovetocelebrate @MejutoAllen @HD_Juan_Naranjo @VegaMapvega,2017-06-02T21:06:57.000Z
Jeff Lewis,@JLJeffLewis,Introducing Jeff Lewis Wilshire tile.  Available online and in 34 locations. http://bit.ly/JL_Tile #homedepot #20bucks #pretty,2017-05-24T16:59:45.000Z
Paula McCain,@THD_PaulaM,#HomeDepot CEO Craig Menear celebrating our amazing EVP HR Tim Crow's last HR All Hands. Happy Retirement Tim! You will be missed!,2017-05-23T14:11:43.000Z
Sean Miller,@BehrRepSean,Had a good day a Sawmill selling and engaging customers #Behr #HomeDepot,2017-05-20T18:33:26.000Z
Bethany Grams,@BGattheHD,Having Fun and Making Friends at #challengerlittleleague #kidsworkshop in Waco! #buildingrelationships #givingback #homedepot,2017-05-20T18:01:08.000Z
Ruth Owens,@ruthowensmoh,Happy Mother's Day to all of the Beautiful Mom's! #HomeDepot #TakingCareofOurPeople #ourmothers @Carell_R @FrancesSalgado5 @RafaVelaydez,2017-05-12T14:00:41.000Z
Amanda Salsameda,@Amandajake12,D220 is growing with strong female leaders! #wil2017 #homedepot @MelissaDovalina @jreed4401,2017-05-11T13:55:31.000Z
Paris Santiago-Ocasio,@Paris151NYC,Thank you 238 288 247 and 6357 for all your help during inventory prep!! I appreciate you all!! #oneteam #VOA365 #homedepot #d13,2017-05-07T14:14:42.000Z
E Hialeah Home Depot,@THD6378,Shout out to @D_torrente for being so festive on #CincodeMayo!  #welovewhatwedo #homedepot @VegaMapvega @MartineMcKenzi4 @MejutoAllen,2017-05-05T18:48:52.000Z
E Hialeah Home Depot,@THD6378,The fun continues! #CincodeMayo #nachos #homedepot #orangelife #happyassociates @VegaMapvega @MejutoAllen @Nillybobilly @MartineMcKenzi4,2017-05-05T18:16:22.000Z
Diana Oliva,@THDdiana,Great time with @THDRyanSilcott @THDBic @TheZahraP at the Atlanta Braves game. Thank you #HomeDepot,2017-05-04T02:09:00.000Z
Judy Penn,@Penn_DSM,Happy #HomeDepot Anniversary!!!  @bpennhomedepot,2017-05-03T11:47:11.000Z
Jenny Helme,@jenny_helme,What's your #OLA?#OrangeLifeAdvantage #KnowYourWorth THIS is the Power of #HomeDepot! #HomeDepotHiring Build your career @HomeDepotCareer,2017-04-26T22:10:38.000Z
Amanda Salsameda,@Amandajake12,D220 is growing with strong female leaders! #wil2017 #homedepot @MelissaDovalina @jreed4401,2017-05-11T13:55:31.000Z
Paris Santiago-Ocasio,@Paris151NYC,Thank you 238 288 247 and 6357 for all your help during inventory prep!! I appreciate you all!! #oneteam #VOA365 #homedepot #d13,2017-05-07T14:14:42.000Z
E Hialeah Home Depot,@THD6378,The fun continues! #CincodeMayo #nachos #homedepot #orangelife #happyassociates @VegaMapvega @MejutoAllen @Nillybobilly @MartineMcKenzi4,2017-05-05T18:16:22.000Z
Diana Oliva,@THDdiana,Great time with @THDRyanSilcott @THDBic @TheZahraP at the Atlanta Braves game. Thank you #HomeDepot,2017-05-04T02:09:00.000Z
E Hialeah Home Depot,@THD6378,Shout out to @D_torrente for being so festive on #CincodeMayo!  #welovewhatwedo #homedepot @VegaMapvega @MartineMcKenzi4 @MejutoAllen,2017-05-05T18:48:52.000Z
Judy Penn,@Penn_DSM,Happy #HomeDepot Anniversary!!!  @bpennhomedepot,2017-05-03T11:47:11.000Z
Autism Speaks SoCal,@AS_SoCal,Thank you Store Manager Jerry Tretera and your entire #HomeDepot team in #MiraMesa #SanDiego for all your support!  #LIUBFieldDay!,2017-04-12T23:13:09.000Z
Cristiana Statler,@nevescristianaj,On sundays we give back! WWII Veteran project! #teamdepot #celebrationofservice #newjerseymetro #Homedepot @NotsoLameTHD @nyyroro,2017-04-09T20:34:24.000Z
Troy Renck,@TroyRenck,"Hey, Um, #HomeDepot can you hook a guy up? Nolan Arenado needs some shelves for his hardware @DenverChannel",2017-04-08T00:17:49.000Z
Matthew,@mgalefuzion,Provo Home Depot with the Deal of the Day!!! Amazing Price and Great Value! #Ferocious4416 #Provo #HomeDepot #Dealoftheday #DrivingD53,2017-04-03T15:30:53.000Z
Jay Bisping,@jaybisping,Heidi awarding Becky at 4658 with an executive homer badge for living our values! #homedepot,2017-04-01T19:59:55.000Z
Sebastian Roché,@sebroche,Is it impossible to talk to a living person @HomeDepot customer service?  #HomeDepot,2017-03-31T02:08:08.000Z
Goku,@BeauxTieSwag,OK SU!!! LET'S MOVE UP TO FIRST PLACE! MARCH 29th is VOTE-A-THON DAY AT SU SO VOTE ALL DAY!!! #WeAreSouthern #HomeDepot #SouthernU_RYS17 ,2017-03-29T13:33:14.000Z
E Hialeah Home Depot,@THD6378,Danny ASM recognizing Lucero for having a whole store focus!  #homedepot #orangelife @D_torrente @MejutoAllen @VegaMapvega,2017-03-23T01:19:51.000Z
Autism Speaks SoCal,@AS_SoCal,Thank you Store Manager Jerry Tretera and your entire #HomeDepot team in #MiraMesa #SanDiego for all your support!  #LIUBFieldDay!,2017-04-12T23:13:09.000Z
Cristiana Statler,@nevescristianaj,On sundays we give back! WWII Veteran project! #teamdepot #celebrationofservice #newjerseymetro #Homedepot @NotsoLameTHD @nyyroro,2017-04-09T20:34:24.000Z
Troy Renck,@TroyRenck,"Hey, Um, #HomeDepot can you hook a guy up? Nolan Arenado needs some shelves for his hardware @DenverChannel",2017-04-08T00:17:49.000Z
Matthew,@mgalefuzion,Provo Home Depot with the Deal of the Day!!! Amazing Price and Great Value! #Ferocious4416 #Provo #HomeDepot #Dealoftheday #DrivingD53,2017-04-03T15:30:53.000Z
Jay Bisping,@jaybisping,Heidi awarding Becky at 4658 with an executive homer badge for living our values! #homedepot,2017-04-01T19:59:55.000Z
Sebastian Roché,@sebroche,Is it impossible to talk to a living person @HomeDepot customer service?  #HomeDepot,2017-03-31T02:08:08.000Z
Goku,@BeauxTieSwag,OK SU!!! LET'S MOVE UP TO FIRST PLACE! MARCH 29th is VOTE-A-THON DAY AT SU SO VOTE ALL DAY!!! #WeAreSouthern #HomeDepot #SouthernU_RYS17 ,2017-03-29T13:33:14.000Z
