username,handle,tweet_text,time
Ciara-Protect The Children-Renée,@CiaraRenee8,"I cannot wrap my head around how gross, inconvenient, and classless everything associated w/ #DeltaAirlines is. Seriously, just LEFT…1/2",2016-09-05T20:23:52.000Z
bin.fresh,@binfreshintl,Today's #binfresh cc: @ianbreezy #AirJordan #1 #Goyard #Cartier #Rolex #Passport #deltaairlines,2016-09-04T23:06:56.000Z
Planet of the Apes Returns,@ApesReturn,Movie on my flight the other day.#DeltaAirlines,2016-09-04T15:59:09.000Z
"<div aria-label=""👑"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f451.svg"");'></div><img alt=""👑"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f451.svg""/></div>",@dlmommy13,A veiw from our flight over #Michigan. #plane #DeltaAirlines,2016-09-02T05:18:34.000Z
Steven Bachman,@snuroo,checking in at #DeltaAirlines and asked occupation. me: i work at a botanic garden. delta: I don't even know what that is! #longwaytogo,2016-09-01T20:51:37.000Z
Hasan Kwame Jeffries,@ProfJeffries,#deltaairlines sprvsr: it'll be the same plane tomorrow so 'technically' it is just 'delayed'.Me: So technically all y'all are full of sh?t,2016-08-26T02:23:30.000Z
Miranda Lambert,@mirandalambert,"Hartford CT, here we come!!!! #keeperoftheflametour #deltaairlines #cherplane @Mutt_Nation https://instagram.com/p/BJTLeWtgAyK/",2016-08-19T18:04:38.000Z
Mike DeCesare,@MikeDeCesare,Late/missing luggage when traveling is rough. #DeltaAirlines is investing in RFID tagging to try & fix the issue. http://ow.ly/RdwX303XwIY,2016-09-14T14:20:42.000Z
Bobby Batson,@BobbyBatson06,Enjoying great ladies @Delta Ticket counter. Heading to make movie magic! #actorslife #DeltaAirlines,2016-09-13T18:33:50.000Z
Smitty,@Cleve2Cally,#DeltaAirlines really this is an exit row!!! cmon man! I couldn't even help assist because I am stuck in my seat,2016-09-06T13:53:21.000Z
Ciara-Protect The Children-Renée,@CiaraRenee8,"I cannot wrap my head around how gross, inconvenient, and classless everything associated w/ #DeltaAirlines is. Seriously, just LEFT…1/2",2016-09-05T20:23:52.000Z
bin.fresh,@binfreshintl,Today's #binfresh cc: @ianbreezy #AirJordan #1 #Goyard #Cartier #Rolex #Passport #deltaairlines,2016-09-04T23:06:56.000Z
Planet of the Apes Returns,@ApesReturn,Movie on my flight the other day.#DeltaAirlines,2016-09-04T15:59:09.000Z
"<div aria-label=""👑"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f451.svg"");'></div><img alt=""👑"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f451.svg""/></div>",@dlmommy13,A veiw from our flight over #Michigan. #plane #DeltaAirlines,2016-09-02T05:18:34.000Z
Steven Bachman,@snuroo,checking in at #DeltaAirlines and asked occupation. me: i work at a botanic garden. delta: I don't even know what that is! #longwaytogo,2016-09-01T20:51:37.000Z
Hasan Kwame Jeffries,@ProfJeffries,#deltaairlines sprvsr: it'll be the same plane tomorrow so 'technically' it is just 'delayed'.Me: So technically all y'all are full of sh?t,2016-08-26T02:23:30.000Z
Miranda Lambert,@mirandalambert,"Hartford CT, here we come!!!! #keeperoftheflametour #deltaairlines #cherplane @Mutt_Nation https://instagram.com/p/BJTLeWtgAyK/",2016-08-19T18:04:38.000Z
"<div aria-label=""👑"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f451.svg"");'></div><img alt=""👑"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f451.svg""/></div>",@dlmommy13,A veiw from our flight over #Michigan. #plane #DeltaAirlines,2016-09-02T05:18:34.000Z
someecards,@someecards,Written by @imatoofbrush http://some.ly/XDqjUrm #Delta #Deltaairlines #DeltaDown,2016-08-08T15:30:30.000Z
DL Hughley,@RealDLHughley,"#DeltaAirlines says a power outage caused its computers to go down resulting in grounded flights! It's Delta, how can u tell the difference?",2016-08-08T15:06:19.000Z
Anthony Johnson,@AJohnsonwabc7,Frustrated #Deltaairlines flyers waiting in long lines at terminal B at Newark-Liberty.  Many won't leave today.,2016-08-08T15:06:05.000Z
Israel News,@IsraelNewsNow,"#IsraeltheRegion #DeltaAirLines #airlines #airports Delta grounding lifted, but travel chaos not over http://dlvr.it/LzpFGd",2016-08-08T14:28:17.000Z
FOX 11 Los Angeles,@FOXLA,"#Deltaairlines delays flights due to power outage, systems problems. http://foxla.com/news/local-news/186572170-story…",2016-08-08T13:37:02.000Z
LA Airport PD,@LAAirportPD,Delta computers are back online. Ground stop lifted at LAX. Limited departures. Still expect delays for Delta flights. #Deltaairlines,2016-08-08T13:10:12.000Z
heather nauert,@HeatherNauert,thousands of #DeltaAirlines passengers stranded today after global computer system outage #ouch @foxandfriends #FoxNews,2016-08-08T11:09:50.000Z
Michael R. Hartz,@MikeThePhotog,"I feel bad for the guy at #Delta who's going to be asked if he ""turned it off and back on again"" #DeltaAirlines",2016-08-08T10:05:33.000Z
someecards,@someecards,Written by @imatoofbrush http://some.ly/XDqjUrm #Delta #Deltaairlines #DeltaDown,2016-08-08T15:30:30.000Z
Anthony Johnson,@AJohnsonwabc7,Frustrated #Deltaairlines flyers waiting in long lines at terminal B at Newark-Liberty.  Many won't leave today.,2016-08-08T15:06:05.000Z
Israel News,@IsraelNewsNow,"#IsraeltheRegion #DeltaAirLines #airlines #airports Delta grounding lifted, but travel chaos not over http://dlvr.it/LzpFGd",2016-08-08T14:28:17.000Z
FOX 11 Los Angeles,@FOXLA,"#Deltaairlines delays flights due to power outage, systems problems. http://foxla.com/news/local-news/186572170-story…",2016-08-08T13:37:02.000Z
LA Airport PD,@LAAirportPD,Delta computers are back online. Ground stop lifted at LAX. Limited departures. Still expect delays for Delta flights. #Deltaairlines,2016-08-08T13:10:12.000Z
heather nauert,@HeatherNauert,thousands of #DeltaAirlines passengers stranded today after global computer system outage #ouch @foxandfriends #FoxNews,2016-08-08T11:09:50.000Z
Michael R. Hartz,@MikeThePhotog,"I feel bad for the guy at #Delta who's going to be asked if he ""turned it off and back on again"" #DeltaAirlines",2016-08-08T10:05:33.000Z
Anthony Johnson,@AJohnsonwabc7,Frustrated #Deltaairlines flyers waiting in long lines at terminal B at Newark-Liberty.  Many won't leave today.,2016-08-08T15:06:05.000Z
Michael R. Hartz,@MikeThePhotog,"I feel bad for the guy at #Delta who's going to be asked if he ""turned it off and back on again"" #DeltaAirlines",2016-08-08T10:05:33.000Z
Bo Bice,@OfficialBoBice,"2 hour delay on @Delta flights this morning folks. I've been at the airport since 4:30am, all #Deltaairlines flights are grounded Worldwide.",2016-08-08T09:46:25.000Z
Steven,@Airwaysfoodie,"Meanwhile, over at #DeltaAirlines (Good luck to all the poor souls queuing up worldwide)",2016-08-08T09:44:56.000Z
The Washington Times,@WashTimes,#Delta grounds flights due to systems problems http://bit.ly/2b7CEXs #DeltaAir#DeltaAirlines,2016-08-08T09:33:29.000Z
Military Flight,@Military_Flight,"Breaking: All #DeltaAirlines computers remain down this hour forcing ""a system wide issue"" and… https://instagram.com/p/BI16ldijfCg/#Delta #aviation",2016-08-08T09:21:31.000Z
Akanksha Sharma,@Akanksha918,'System outage' grounds #Delta flights#DeltaAirlines http://bbc.co.uk/news/world-us-canada-37007908…,2016-08-08T09:20:15.000Z
Monique J,@msmojoLA1,This is crazy!! #Boycott #DeltaAirlines,2016-08-07T05:18:28.000Z
Ali Sue,@ashriger,Olive's view from her #FirstPlaneRide #Delta #OliveYou #TinyBeansKids @riger1984 #DeltaAirlines  https://instagram.com/p/BIx6-ODjQi-/,2016-08-06T20:05:30.000Z
Saving Liberty ,@LibertyUSA1776,Someone should've knocked them out! Muslims chant allah.. #DeltaAirlines booted them! http://usherald.com/muslims-start-chanting-allah-plane-flight-attendant-quickly-shuts/#…,2016-08-06T19:45:55.000Z
مبشر مشتاق Mubasshir Mushtaq,@MubasshirM,"Muslim couple kicked off flight for 'sweating', saying 'Allah' #Islamophobia #deltaairlines http://indianexpress.com/article/world/world-news/delta-airlines-muslim-couple-kicked-off-flight-for-sweating-saying-allah-2955585/…",2016-08-05T17:55:15.000Z
Adelbert Duyvelaar,@a_duvy,"N812DN,  Delta Airlines B737-932ER(WL) on push back at KFLL!!!  @Delta #DeltaAirlines #BOEING #B737 #KFLL",2016-08-04T09:56:02.000Z
MD-80.com,@MD80com,#ChinaEastern #MD90 / 9 aircraft were operated and all frames are flying with #DeltaAirLines,2016-08-03T21:03:27.000Z
macey,@macnoca,#deltaairlines gives good relationship advice,2016-08-03T18:36:48.000Z
Sterling Henton,@SterlThePearl16,LAS Airport is NUTZ 2day but deltaairlines professionals Sherronda w/ Red Coates Kimberly and Kelly made the Terminal Proud! #DeltaAirlines,2016-07-27T02:05:59.000Z
Todd Anderson,@PokerNight_Todd,Plane to plane service from @delta. I've never heard of such a thing. Blown away. Thanks #DeltaAirlines,2016-07-23T16:42:11.000Z
Leigh-Allyn Baker,@L_A_Baker,Gotta confess... I love @Delta. Best airline customer service I have ever encountered. #DeltaAirlines,2016-07-15T21:34:14.000Z
Ashton,@FratpadTay,Pidgey is so lazy he's taking #DeltaAirLines instead of just flying himself. #PokemonGO,2016-07-14T12:19:20.000Z
YBF CHIC,@TheYBF,We've confirmed with a #DeltaAirlines employee that the posts made on a private internal D… http://ift.tt/29ranc3,2016-07-08T02:13:32.000Z
Adra Janean,@AdraJanean,"""Up above"" the ""down under"" #australia #deltaairlines #notinamericaanymore @ Sydney, Australia https://instagram.com/p/BHRT6SXhKol/",2016-06-30T07:37:07.000Z
DJ GRIND,@DJGRIND,"THANK YOU, @Delta! #OrlandoStrong #DeltaPRIDE #DeltaAirlines",2016-06-18T17:48:57.000Z
Gregory Patterson,@GOPatterson,When your BFF since 3rd grade to the gate for a hug @Delta your gate agent is magic #DeltaAirlines @apratt8,2016-06-07T18:31:03.000Z
Ashton,@FratpadTay,Pidgey is so lazy he's taking #DeltaAirLines instead of just flying himself. #PokemonGO,2016-07-14T12:19:20.000Z
YBF CHIC,@TheYBF,We've confirmed with a #DeltaAirlines employee that the posts made on a private internal D… http://ift.tt/29ranc3,2016-07-08T02:13:32.000Z
Adra Janean,@AdraJanean,"""Up above"" the ""down under"" #australia #deltaairlines #notinamericaanymore @ Sydney, Australia https://instagram.com/p/BHRT6SXhKol/",2016-06-30T07:37:07.000Z
DJ GRIND,@DJGRIND,"THANK YOU, @Delta! #OrlandoStrong #DeltaPRIDE #DeltaAirlines",2016-06-18T17:48:57.000Z
Gregory Patterson,@GOPatterson,When your BFF since 3rd grade to the gate for a hug @Delta your gate agent is magic #DeltaAirlines @apratt8,2016-06-07T18:31:03.000Z
Paisley on the web,@paisleyorguk,Delta announces new route between Glasgow and New York-JFK http://psly.co/25Ke45a @GLA_Airport #DeltaAirlines,2016-06-07T17:15:18.000Z
HD Aviation,@HD_Aviation,#DeltaAirlines A333 rotate out of EHAM http://airplane-pictures.net/photo/504178/n810nw-delta-air-lines-airbus-a330-300/… ©Max Niessen,2016-06-07T08:45:37.000Z
Star Tribune,@StarTribune,#DeltaAirLines is hiring 40 people to help speed up TSA lines at #MSP airport. http://strib.mn/1OSQZ8m,2016-05-23T17:11:57.000Z
Caroline Balchunas,@carolinebTV,"Also, when did flying become so trippy? I'm not even using a filter for these photos #DeltaAirlines",2016-05-16T01:08:07.000Z
tsuruda,@tsuruda,drinking the shittiest cup of coffee right now #deltaairlines,2016-05-14T16:35:51.000Z
Jesper Parnevik,@JesperParnevik,"Board flight to Atlanta,watch a movie, walk off flight, realize you're in Orlando...pretty good emergency landing! #deltaairlines",2016-04-12T19:34:57.000Z
Bryan Kramer - Keynote Speaker,@bryankramer,Good morning earth #deltaairlines @hyattmaui,2016-04-10T13:37:05.000Z
BonBon Break,@BonBonBreak,Dear #DeltaAirlines: Thank You for Your #ZikaVirus Policy by @SarahLPhilpott http://buff.ly/1qtzfWq @Delta,2016-04-07T20:33:58.000Z
Martha Leeson,@BlessedBeliever,Love Delta Air! 40 families had to forgo our mission trip to Africa received full refunds! #DeltaAirlines #Deltarocks #dallaschristianschool,2016-04-05T15:15:21.000Z
Scotty Fusion,@scottyfusion,Canyon muy grande! #inflightphoto #delta #deltaairlines @ Grand Canyon- Arizona https://instagram.com/p/BDpBFnemCOw/,2016-04-01T02:28:51.000Z
Louis Velazquez,@louisvelazquez,I'm not an airline guy but if the #KingofAllOptions @petenajarian likes $DAL #DeltaAirlines then listen #CNBC,2016-03-14T17:01:18.000Z
Charles Esten,@CharlesEsten,@nashville_abc fans in the #delta cockpit! #nashville #deltaairlines#c2c #visitmusiccity https://instagram.com/p/BC5IMEUTSMa/,2016-03-13T12:07:21.000Z
Jonathan McReynolds,@jonmcreynolds,Just had to calmly but confidently lay down the law on #DeltaAirlines. Thank you section 403. Can't check MY guitars...nope. #KnowYourRights,2016-03-05T01:02:32.000Z
Jesper Parnevik,@JesperParnevik,"Board flight to Atlanta,watch a movie, walk off flight, realize you're in Orlando...pretty good emergency landing! #deltaairlines",2016-04-12T19:34:57.000Z
Bryan Kramer - Keynote Speaker,@bryankramer,Good morning earth #deltaairlines @hyattmaui,2016-04-10T13:37:05.000Z
BonBon Break,@BonBonBreak,Dear #DeltaAirlines: Thank You for Your #ZikaVirus Policy by @SarahLPhilpott http://buff.ly/1qtzfWq @Delta,2016-04-07T20:33:58.000Z
Martha Leeson,@BlessedBeliever,Love Delta Air! 40 families had to forgo our mission trip to Africa received full refunds! #DeltaAirlines #Deltarocks #dallaschristianschool,2016-04-05T15:15:21.000Z
Scotty Fusion,@scottyfusion,Canyon muy grande! #inflightphoto #delta #deltaairlines @ Grand Canyon- Arizona https://instagram.com/p/BDpBFnemCOw/,2016-04-01T02:28:51.000Z
Louis Velazquez,@louisvelazquez,I'm not an airline guy but if the #KingofAllOptions @petenajarian likes $DAL #DeltaAirlines then listen #CNBC,2016-03-14T17:01:18.000Z
Charles Esten,@CharlesEsten,@nashville_abc fans in the #delta cockpit! #nashville #deltaairlines#c2c #visitmusiccity https://instagram.com/p/BC5IMEUTSMa/,2016-03-13T12:07:21.000Z
Jonathan McReynolds,@jonmcreynolds,Just had to calmly but confidently lay down the law on #DeltaAirlines. Thank you section 403. Can't check MY guitars...nope. #KnowYourRights,2016-03-05T01:02:32.000Z
Brian Lett,@BrianLett,@DeltaAssist Purchased a 9 am flight that #DeltaAirlines changed to 3:20 pm after receiving my money? #Refund my money #DeltaAirlines,2016-01-30T19:20:45.000Z
Chris Suttle,@cookiesuttle,How does #deltaairlines make up for a flight delay?  They get everyone @SUBWAY.  Really impressed by the customer service.,2016-01-25T04:51:04.000Z
Miles O'Brien,@milesobrien,Sorry to see George Rhoads' kinetic sculpture at BOS term A in disrepair. #deltaairlines @… https://instagram.com/p/BA8OVIZJdr1/,2016-01-24T23:55:56.000Z
aircargoeye,@AirCargoEye,Is #Delta’s #cargo #business disappearing? http://tinyurl.com/hgqonwb #aircargo #DeltaAirLines #airlines #profit #oil,2016-01-20T12:05:31.000Z
Aviation Photos,@avgeekphotos,Douglas DC-7 in Delta Air Lines livery (Author: Unknown) #deltaairlines #airliner #avgeek #aviation,2016-01-09T17:31:17.000Z
Gabrielle,@gabriellefsu,#AmericanAir cancelled my flight again...stuck in a 11+ hour layover in Miami. Worst customer service...wish I was flying #DeltaAirlines,2016-01-02T18:00:10.000Z
Linesh Dave,@LineshDave,Hats off to #CaptCohen and #DeltaAirlines. These little acts still keep the humanity alive...,2016-01-02T14:04:48.000Z
Mari Koda,@kodance1,#happybirthday #franksinatra 100years #birthday I'm #celebrating your birthday at #deltaairlines… https://instagram.com/p/_NvviVDNE8/,2015-12-13T02:12:12.000Z
Brian Lett,@BrianLett,@DeltaAssist Purchased a 9 am flight that #DeltaAirlines changed to 3:20 pm after receiving my money? #Refund my money #DeltaAirlines,2016-01-30T19:20:45.000Z
Chris Suttle,@cookiesuttle,How does #deltaairlines make up for a flight delay?  They get everyone @SUBWAY.  Really impressed by the customer service.,2016-01-25T04:51:04.000Z
Miles O'Brien,@milesobrien,Sorry to see George Rhoads' kinetic sculpture at BOS term A in disrepair. #deltaairlines @… https://instagram.com/p/BA8OVIZJdr1/,2016-01-24T23:55:56.000Z
aircargoeye,@AirCargoEye,Is #Delta’s #cargo #business disappearing? http://tinyurl.com/hgqonwb #aircargo #DeltaAirLines #airlines #profit #oil,2016-01-20T12:05:31.000Z
Aviation Photos,@avgeekphotos,Douglas DC-7 in Delta Air Lines livery (Author: Unknown) #deltaairlines #airliner #avgeek #aviation,2016-01-09T17:31:17.000Z
Gabrielle,@gabriellefsu,#AmericanAir cancelled my flight again...stuck in a 11+ hour layover in Miami. Worst customer service...wish I was flying #DeltaAirlines,2016-01-02T18:00:10.000Z
Linesh Dave,@LineshDave,Hats off to #CaptCohen and #DeltaAirlines. These little acts still keep the humanity alive...,2016-01-02T14:04:48.000Z
Mari Koda,@kodance1,#happybirthday #franksinatra 100years #birthday I'm #celebrating your birthday at #deltaairlines… https://instagram.com/p/_NvviVDNE8/,2015-12-13T02:12:12.000Z
Dan Sperry,@DanSperry,#deltaairlines flight connection in my old place of #minnesota headed to my other old place I loved… https://instagram.com/p/9BywJQtc80/,2015-10-19T17:44:48.000Z
Frank Fazzalari,@fazzalari,@DeltaAssist #deltaairlines 4074 Oct 10 Departed 6 HOURS and 20 minutes #LATE taking away #time from visiting our #daughter for the #weekend,2015-10-19T15:16:10.000Z
"Private Jet Card Comparisons, Amazing Experiences",@DougGollan,#VirginAtlantic is keeping its distinctive personality despite ownership by #DeltaAirlines #luxurytravel http://onforb.es/1LPRlEI,2015-10-15T19:28:13.000Z
Angela Kuzior,@angero,Home. #Europa2015 #familyadventure #travel #wanderlust #deltaairlines #photographyeveryday #seattle… https://instagram.com/p/82HZqUQQiP/,2015-10-15T04:54:20.000Z
Melissa J. MacDonald,@meljmacdonald,"""well folks, your plane doesn't want to wake up this morning."" #meneither #deltaairlines #travelprobs #cmleaders",2015-10-08T11:08:06.000Z
Nicola Franta,@NicolaFranta,"Thanks a million @Delta!! Not only did our request to sit next to each other go through, we got a free upgrade! #DeltaAirlines #happy",2015-10-02T23:43:09.000Z
Justin Cross,@juz10cross,Happy flying #DeltaAirlines,2015-09-28T20:26:32.000Z
Chaz Schultz,@ChasSchultz1,Happy Birthday to a literal day 1 @brookent10 hope you have a great one!! And yes this is us lol  #DeltaAirlines,2015-09-26T22:56:02.000Z
Dan Sperry,@DanSperry,#deltaairlines flight connection in my old place of #minnesota headed to my other old place I loved… https://instagram.com/p/9BywJQtc80/,2015-10-19T17:44:48.000Z
Frank Fazzalari,@fazzalari,@DeltaAssist #deltaairlines 4074 Oct 10 Departed 6 HOURS and 20 minutes #LATE taking away #time from visiting our #daughter for the #weekend,2015-10-19T15:16:10.000Z
"Private Jet Card Comparisons, Amazing Experiences",@DougGollan,#VirginAtlantic is keeping its distinctive personality despite ownership by #DeltaAirlines #luxurytravel http://onforb.es/1LPRlEI,2015-10-15T19:28:13.000Z
Angela Kuzior,@angero,Home. #Europa2015 #familyadventure #travel #wanderlust #deltaairlines #photographyeveryday #seattle… https://instagram.com/p/82HZqUQQiP/,2015-10-15T04:54:20.000Z
Melissa J. MacDonald,@meljmacdonald,"""well folks, your plane doesn't want to wake up this morning."" #meneither #deltaairlines #travelprobs #cmleaders",2015-10-08T11:08:06.000Z
Nicola Franta,@NicolaFranta,"Thanks a million @Delta!! Not only did our request to sit next to each other go through, we got a free upgrade! #DeltaAirlines #happy",2015-10-02T23:43:09.000Z
Justin Cross,@juz10cross,Happy flying #DeltaAirlines,2015-09-28T20:26:32.000Z
Chaz Schultz,@ChasSchultz1,Happy Birthday to a literal day 1 @brookent10 hope you have a great one!! And yes this is us lol  #DeltaAirlines,2015-09-26T22:56:02.000Z
Miami Rick ,@miami_rick,Mad-dog wing #avgeeks #maddog #avgeek #Aviation4Life #wingseat #crewlife #DeltaAirlines,2015-09-18T15:55:09.000Z
Miami Rick ,@miami_rick,Weird sittin' back here... ATL bound... #maddog #crewlife #DeltaAirlines,2015-09-18T14:07:53.000Z
Saabkyle04,@Saabkyle04LLC,"I kid you not, my #deltaairlines flight today had a completely renovated interior with these blue… https://instagram.com/p/6oT_zhNQF_/",2015-08-21T03:12:16.000Z
MyRadar Weather,@MyRadarWX,UNBELIEVABLE shot of lightning hitting a #deltaairlines plane. No one was hurt. More common than you think.,2015-08-20T03:05:44.000Z
Change.org,@Change,"After the #deltaairlines victory, some want @flysaa to stop transporting hunting trophies too https://change.org/p/tell-south-african-airways-to-stop-shipping-slaughtered-wildlife-trophies?utm_source=social_media&utm_medium=twitter&utm_campaign=us…",2015-08-19T01:30:43.000Z
JP Summers,@ADVofSpoonieMom,It's reassuring 2know I was able 2fly on #deltaairlines w/my @cryohelmet & #cryoscarf @JustCoolMe2 @ALLSTARSPORTS,2015-08-16T13:59:40.000Z
Change.org,@Change,"The #DeltaAirlines petition starter wrote an @HLNTV op-ed on ""why no airline should fly hunting trophies"":",2015-08-07T02:15:24.000Z
Jaime ,@Treestand_tweet,#hunters #RT #AmericanAirlines and #deltaairlines have refused to transport trophies from big game hunters... Change your reservations!,2015-08-05T01:40:16.000Z
Jaime ,@Treestand_tweet,"If you are a hunter, even if you never plan to go to Africa, spread the word #RT #deltaairlines has refused to transport big game trophies!",2015-08-05T01:26:42.000Z
Marisa,@Got2havekaya,Kudos to @Delta for refusing to transport wildlife hunting trophies! #CecilTheLion #Stoptrophyhunting #deltaairlines,2015-08-03T21:44:32.000Z
Elizabeth J Duncan,@ElizabethDuncan,So great when big business does the right thing 'with immediate effect' for ethical reasons. #deltaairlines http://news.delta.com/delta-bans-shipment-lion-leopard-elephant-rhino-buffalo-trophies…,2015-08-03T19:38:23.000Z
Lydia Wheeler,@WheelerLydia,#deltaairlines bans big-game trophy shipments http://bit.ly/1DnK0OZ #CecilTheLion #Cecil #trophyhunting,2015-08-03T19:29:30.000Z
Neil Schloth,@NeilSchloth,Every mention of #DeltaAirlines makes me fear my flight was delayed 9 hours / they took off while I was in the bathroom #JohnMulaney,2015-08-02T12:34:42.000Z
Dr Sarah Boston,@DrSarahBoston,#deltaairlines you are part of the problem & the solution. Time for @Delta to stop the next #CecilTheLion killing? http://bit.ly/1fLmGQq,2015-08-01T16:08:05.000Z
Kristin Chenoweth,@KChenoweth,"#deltaairlines #741 and #740 Kenslea, Kim and crew AMAZING. thank you! You guys ROCK and then some.",2015-07-30T15:14:51.000Z
Governor Kristi Noem,@govkristinoem,"Dear Delta, what did I ever do to you? #deltaairlines #whyohwhydoyoutreatmethisway",2015-07-30T00:33:14.000Z
Avery Wilson,@AveryWilson,""" You Have A Beautiful Smile , Keep Smiling , It Makes The World A Better Place "" - Flight Attendant #deltaairlines",2015-07-29T17:29:54.000Z
Santonio Hol,@ToneTime10,I'm no snitch BUT I'm pretty sure e cigarettes are not allowed to be smoked on the airplanes. #deltaairlines #WTF,2015-07-29T17:05:22.000Z
Bonnie Barletta VanderZouwen,@BMVZ,Passing time in the #DeltaAirlines terminal on the way to #SGA2015 #stategamesofamerica @SGOA2015,2015-07-26T19:23:08.000Z
"<div aria-label=""🇺🇲"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f1fa-1f1f2.svg"");'></div><img alt=""🇺🇲"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f1fa-1f1f2.svg""/></div>",@saveallanimals2,#Petition for #DeltaAirLines #End the #Transport of #ExoticAnimal Hunting Trophies! https://change.org/p/delta-air-lines-end-the-transport-of-exotic-animal-hunting-trophies?recruiter=1295788&utm_source=share_petition&utm_medium=twitter&utm_campaign=share_twitter_responsive&rp_sharecordion_checklist=checklist_promote_share_first… #Animals,2015-07-26T02:34:53.000Z
Xavier Monty ,@xaviermonty,On my way to #Sagesummit literally from the Delta plane #wifi in planes rocks #DeltaAirlines,2015-07-25T19:50:32.000Z
Captain McDavis,@travissdavis24,Currently obsessed with determining which airline/regional I want to fly for. #DeltaAirlines #AmericanAirlines #envoy #endeavorair,2015-07-24T01:06:00.000Z
Chloe Temtchine,@ChloeTemtchine,Somebody didn't want to be in the picture but still wanted to give a thumbsup! @Delta @MarvinVAcuna #DeltaAirlines,2015-07-23T13:36:15.000Z
Renaissance Des Moines Savery Hotel,@RENSaveryDSM,#CATCHdsm and #RENSaveryDSM featured in #deltaairlines SKY magazine.,2015-07-21T14:53:19.000Z
𝕋𝕖𝕕 ℂ. 𝕋𝕒𝕟𝕟𝕖𝕣 𝕁𝕣.,@tctjr,Hey @Delta the @PokitDok mascot is a squirrel! We #heart #DeltaAirLines #ShipIt,2015-07-21T01:59:44.000Z
Chloe Temtchine,@ChloeTemtchine,Airports are really beginning to look like night clubs! Crazy! #delta #deltaairlines,2015-07-20T20:05:43.000Z
Shawn Edwards,@sedwardskc,Here we go again! Why am I back on @Delta? Worst airline ever!!! Been on the plane 2 seconds and already treated rudely! WTF#DeltaAirlines,2015-07-20T00:24:53.000Z
Rachel BOO-Radley,@RaeRaeBradley,"Trying to go to #deltaairlines website. Typed in d-e, and ""deez nuts"" popped up as a suggestion, based on my browsing history. Awesome.",2015-07-15T17:44:15.000Z
13News Now,@13NewsNow,#DeltaAirlines flight makes emergency landing at @norfolkairport http://on.wvec.com/1M5iXb8 #13NewsNow,2015-07-06T14:04:19.000Z
Bonnie Barletta VanderZouwen,@BMVZ,Passing time in the #DeltaAirlines terminal on the way to #SGA2015 #stategamesofamerica @SGOA2015,2015-07-26T19:23:08.000Z
